90,1003.00,258.85,255.64
90,1004.00,260.05,255.75
90,1005.00,259.91,255.89
90,1006.01,259.17,255.81
90,1007.01,258.09,255.77
90,1008.01,257.78,255.86
90,1009.02,257.57,255.80
90,1010.02,256.40,256.06
90,1011.02,254.89,256.41
90,1012.02,253.44,256.64
90,1013.03,253.97,256.75
90,1014.03,252.76,256.70
90,1015.03,251.80,256.70
90,1016.04,251.65,256.48
90,1017.04,252.13,256.07
90,1018.04,252.30,255.92
90,1019.05,252.52,256.17
90,1020.05,253.39,256.17
90,1021.05,253.35,256.04
90,1022.05,255.41,255.93
90,1023.06,257.82,255.78
90,1024.06,257.17,255.86
90,1025.06,255.87,255.91
90,1026.07,257.21,255.80
90,1027.07,256.76,256.01
90,1028.07,254.53,256.11
90,1029.08,255.38,256.18
90,1030.08,256.83,256.11
90,1031.08,258.37,256.18
90,1032.09,259.95,256.36
90,1033.09,261.40,256.28
90,1034.09,260.07,256.27
90,1035.09,257.38,256.63
90,1036.10,256.77,256.62
90,1037.10,257.66,256.69
90,1038.10,258.06,256.71
90,1039.11,257.30,256.77
90,1040.11,257.12,256.86
90,1041.11,255.81,256.74
90,1042.12,253.92,256.69
90,1043.12,255.07,256.75
90,1044.12,256.75,256.72
90,1045.12,258.38,256.63
90,1046.13,259.22,256.56
90,1047.13,259.82,256.51
90,1048.13,260.27,256.61
90,1049.14,260.79,256.65
90,1050.14,260.94,256.52
90,1051.14,261.42,256.48
90,1052.14,262.06,256.37
90,1053.15,261.92,256.31
90,1054.15,260.05,256.47
90,1055.15,259.37,256.52
90,1056.16,259.83,256.61
90,1057.16,259.94,256.72
90,1058.16,258.70,256.69
90,1059.17,256.52,256.56
90,1060.17,255.89,256.43
90,1061.17,256.25,256.48
90,1062.17,257.75,256.20
90,1063.18,257.18,256.09
90,1064.18,256.51,256.03
90,1065.18,256.90,256.21
90,1066.19,256.97,256.08
90,1067.19,256.93,256.19
90,1068.19,258.59,256.22
90,1069.20,260.72,256.17
90,1070.20,262.36,256.16
90,1071.20,262.95,256.18
90,1072.20,263.19,256.21
90,1073.21,263.23,256.22
90,1074.21,263.26,256.15
90,1075.21,262.35,256.15
90,1076.22,262.74,256.01
90,1077.22,262.57,255.96
90,1078.22,261.51,255.95
90,1079.23,262.27,255.70
90,1080.23,263.03,255.89
90,1081.23,264.34,255.90
90,1082.23,265.16,255.91
90,1083.24,265.23,255.90
90,1084.24,264.54,255.77
90,1085.24,263.62,255.80
90,1086.25,263.16,255.94
90,1087.25,263.40,255.69
90,1088.25,263.94,255.93
90,1089.26,263.57,256.00
90,1090.26,262.83,256.11
90,1091.26,262.48,256.19
90,1092.27,263.05,256.38
90,1093.27,264.62,256.45
90,1094.27,265.53,256.37
90,1095.27,265.78,256.44
90,1096.28,266.09,256.63
90,1097.28,266.47,256.71
90,1098.28,266.24,256.84
90,1099.29,265.70,256.73
90,1100.29,265.25,256.61
90,1101.29,264.81,256.45
90,1102.30,265.10,256.37
90,1103.30,265.59,256.28
90,1104.30,265.75,256.29
90,1105.30,266.18,256.28
90,1106.31,265.82,256.30
90,1107.31,264.30,256.30
90,1108.31,263.92,256.32
90,1109.32,264.70,255.91
90,1110.32,265.29,255.93
90,1111.32,263.98,256.11
90,1112.33,263.50,256.03
90,1113.33,263.37,255.99
90,1114.33,261.60,256.09
90,1115.33,260.16,255.97
90,1116.34,258.77,255.72
90,1117.34,257.98,255.88
90,1118.34,259.28,255.90
90,1119.35,261.11,255.93
90,1120.35,261.84,256.01
90,1121.35,263.01,256.01
90,1122.36,264.10,256.14
90,1123.36,265.63,256.32
90,1124.36,266.97,256.38
90,1125.36,268.26,256.49
90,1126.37,268.71,256.49
90,1127.37,269.17,256.58
90,1128.37,268.91,256.33
90,1129.38,269.17,256.42
90,1130.38,269.81,256.50
90,1131.38,270.25,256.56
90,1132.38,270.36,256.64
90,1133.39,270.47,256.67
90,1134.39,270.55,256.61
90,1135.39,269.83,256.50
90,1136.40,270.29,256.47
90,1137.40,269.40,256.60
90,1138.40,268.31,256.76
90,1139.41,268.01,256.82
90,1140.41,267.95,256.64
90,1141.41,267.39,256.58
90,1142.41,267.19,256.60
90,1143.42,267.97,256.55
90,1144.42,268.62,256.58
90,1145.42,268.66,256.48
90,1146.43,267.05,256.65
90,1147.43,263.95,256.73
90,1148.43,261.96,256.86
90,1149.44,261.89,256.97
90,1150.44,259.56,256.86
90,1151.44,257.98,257.01
90,1152.44,259.35,257.07
90,1153.45,261.73,256.71
90,1154.45,264.18,256.93
90,1155.45,264.05,256.89
90,1156.46,265.01,256.99
90,1157.46,266.45,256.83
90,1158.46,266.72,256.90
90,1159.47,267.33,256.79
90,1160.47,267.64,256.61
90,1161.47,265.54,256.59
90,1162.47,263.05,256.62
90,1163.48,260.88,256.74
90,1164.48,259.23,256.90
90,1165.48,260.04,257.15
90,1166.49,262.55,257.01
90,1167.49,263.79,256.95
90,1168.49,263.43,257.29
90,1169.50,263.35,257.43
90,1170.50,262.38,257.36
90,1171.50,262.77,257.48
90,1172.51,264.59,257.46
90,1173.51,265.47,257.73
90,1174.51,264.28,257.61
90,1175.51,262.77,257.79
90,1176.52,261.49,257.82
90,1177.52,262.72,257.81
90,1178.52,263.33,258.00
90,1179.53,262.93,258.17
90,1180.53,263.03,257.96
90,1181.53,262.82,257.97
90,1182.54,263.05,257.77
90,1183.54,263.80,257.62
90,1184.54,263.87,257.55
90,1185.54,262.37,257.47
90,1186.55,260.98,257.57
90,1187.55,261.29,257.63
90,1188.55,261.25,257.80
90,1189.56,262.39,257.89
90,1190.56,261.74,258.11
90,1191.56,261.27,258.25
90,1192.57,262.12,258.21
90,1193.57,263.98,258.09
90,1194.57,265.21,258.15
90,1195.57,264.36,258.22
90,1196.58,263.53,258.21
90,1197.58,264.10,258.13
90,1198.58,264.09,258.16
90,1199.59,265.92,258.01
90,1200.59,267.69,257.97
90,1201.59,268.94,258.07
90,1202.60,269.31,258.00
90,1203.60,268.50,257.96
90,1204.60,265.40,257.87
90,1205.60,264.63,257.79
90,1206.61,265.46,257.69
90,1207.61,265.50,257.76
90,1208.61,265.55,257.79
90,1209.62,266.11,257.79
90,1210.62,265.65,257.80
90,1211.62,265.72,257.76
90,1212.62,266.62,257.70
90,1213.63,266.85,257.80
90,1214.63,266.79,257.78
90,1215.63,265.96,257.95
90,1216.64,264.24,258.13
90,1217.64,262.22,258.28
90,1218.64,260.46,258.29
90,1219.65,259.67,258.39
90,1220.65,261.05,258.34
90,1221.65,262.50,258.24
90,1222.65,263.29,258.47
90,1223.66,262.74,258.64
90,1224.66,263.21,258.96
90,1225.66,263.33,259.14
90,1226.67,262.44,259.08
90,1227.67,260.39,259.19
90,1228.67,257.93,259.30
90,1229.68,256.40,259.25
90,1230.68,256.56,259.05
90,1231.68,257.58,258.97
90,1232.68,257.54,258.97
90,1233.69,258.65,258.82
90,1234.69,260.96,258.71
90,1235.69,262.98,258.77
90,1236.70,264.59,258.73
90,1237.70,266.39,258.72
90,1238.70,267.54,258.58
90,1239.71,268.33,258.65
90,1240.71,268.29,258.79
90,1241.71,267.29,258.80
90,1242.71,265.79,259.06
90,1243.72,264.17,259.26
90,1244.72,262.12,259.33
90,1245.72,259.65,259.42
90,1246.73,259.24,259.78
90,1247.73,258.83,259.87
90,1248.73,259.93,259.66
90,1249.74,261.25,259.69
90,1250.74,261.51,259.51
90,1251.74,260.35,259.36
90,1252.74,259.75,259.23
90,1253.75,260.33,259.27
90,1254.75,261.07,259.18
90,1255.75,262.01,259.27
90,1256.76,262.14,259.62
90,1257.76,263.36,260.08
90,1258.76,264.05,259.98
90,1259.77,264.22,259.61
90,1260.77,261.64,259.59
90,1261.77,257.79,259.66
90,1262.78,256.27,259.60
90,1263.78,255.82,259.69
90,1264.78,255.12,259.79
90,1265.78,254.23,259.76
90,1266.79,256.69,259.49
90,1267.79,258.54,259.58
90,1268.79,260.51,259.50
90,1269.80,261.79,259.43
90,1270.80,262.32,259.27
90,1271.80,260.73,259.15
90,1272.81,257.99,259.23
90,1273.81,256.51,259.42
90,1274.81,256.04,259.57
90,1275.81,256.40,259.30
90,1276.82,257.22,259.18
90,1277.82,259.46,259.23
90,1278.82,261.35,259.46
90,1279.83,262.78,259.66
90,1280.83,263.59,259.52
90,1281.83,264.75,259.44
90,1282.84,264.05,259.46
90,1283.84,261.71,259.31
90,1284.84,261.72,259.49
90,1285.84,262.71,259.57
90,1286.85,261.88,259.60
90,1287.85,262.21,259.61
90,1288.85,263.50,259.88
90,1289.86,264.59,259.85
90,1290.86,263.33,260.01
90,1291.86,262.95,259.85
90,1292.87,263.37,259.72
90,1293.87,264.52,259.74
90,1294.87,266.41,259.77
90,1295.87,268.10,259.82
90,1296.88,269.01,259.88
90,1297.88,269.78,259.75
90,1298.88,269.69,259.72
90,1299.89,269.97,259.61
90,1300.89,270.63,259.61
90,1301.89,271.43,259.58
90,1302.89,271.09,259.64
90,1303.90,270.25,259.56
90,1304.90,269.62,259.58
90,1305.90,269.75,259.62
90,1306.91,270.43,259.54
90,1307.91,270.15,259.75
90,1308.91,270.74,259.68
90,1309.92,271.04,259.60
90,1310.92,271.32,259.58
90,1311.92,271.84,259.43
90,1312.92,272.43,259.54
90,1313.93,270.37,259.66
90,1314.93,267.39,259.74
90,1315.93,265.48,259.99
90,1316.94,265.12,260.09
90,1317.94,265.00,259.82,
