115,44,0,120,109,
115,48,0,120,109,
115,47,0,120,109,
115,49,0,121,109,
115,54,0,121,109,
116,47,0,121,110,
116,45,0,121,110,
116,46,0,121,110,
116,44,0,121,110,
117,44,0,122,110,
117,49,0,122,110,
117,45,0,122,111,
117,44,0,122,111,
117,50,0,122,111,
117,47,0,123,111,
118,45,0,123,111,
118,44,0,123,111,
118,46,0,123,112,
118,47,0,123,112,
118,48,0,123,112,
119,44,0,124,112,
119,47,0,124,112,
119,45,0,124,112,
119,43,0,124,113,
120,44,0,124,113,
120,48,0,124,113,
120,49,0,125,113,
120,48,0,125,113,
120,49,0,125,114,
120,47,0,125,114,
120,48,0,125,114,
121,46,0,125,114,
121,43,0,126,114,
121,43,0,126,114,
121,45,0,126,115,
122,46,0,126,115,
122,46,0,126,115,
122,47,0,127,115,
122,45,0,127,115,
122,44,0,127,115,
123,44,0,127,116,
123,45,0,127,116,
123,45,0,127,116,
123,48,0,128,116,
123,47,0,128,116,
123,45,0,128,116,
124,44,0,128,117,
124,44,0,128,117,
124,45,0,128,117,
124,49,0,129,117,
124,46,0,129,117,
124,47,0,129,118,
125,45,0,129,118,
125,44,0,129,118,
125,46,0,129,118,
125,43,0,130,118,
125,48,0,130,118,
126,43,0,130,119,
126,45,0,130,119,
126,44,0,130,119,
126,41,0,130,119,
126,40,0,130,119,
126,41,0,130,119,
127,40,0,130,120,
127,40,0,130,120,
127,41,0,130,120,
127,36,0,130,120,
127,37,0,130,120,
127,39,0,130,120,
128,34,0,130,121,
128,35,0,130,121,
128,38,0,130,121,
128,33,0,130,121,
128,37,0,130,121,
128,36,0,130,121,
129,34,0,130,122,
129,37,0,130,122,
129,30,0,131,122,
129,36,0,131,122,
129,29,0,131,122,
129,32,0,131,123,
130,27,0,131,123,
130,33,0,131,123,
130,26,0,131,123,
130,31,0,131,123,
130,29,0,131,123,
130,26,0,131,124,
130,29,0,131,124,
131,29,0,131,124,
131,24,0,131,124,
131,29,0,131,124,
131,25,0,131,124,
131,28,0,131,125,
131,23,0,131,125,
131,23,0,131,125,
132,26,0,131,125,
132,21,0,131,125,
132,22,0,131,125,
132,20,0,131,126,
132,25,0,132,126,
132,19,0,132,126,
132,24,0,132,126,
133,19,0,132,126,
133,19,0,132,127,
133,20,0,132,127,
133,19,0,132,127,
133,17,0,132,127,
133,20,0,132,127,
133,22,0,132,127,
133,20,0,132,128,
134,17,0,132,128,
134,19,0,132,128,
134,20,0,132,128,
134,18,0,132,128,
134,13,0,132,128,
134,20,0,132,129,
134,18,0,132,129,
134,15,0,132,129,
134,13,0,132,129,
134,18,0,132,129,
135,14,0,132,129,
135,15,0,133,130,
135,13,0,133,130,
135,14,0,133,130,
135,14,0,133,130,
135,15,0,133,130,
135,17,0,133,130,
135,12,0,133,130,
135,14,0,133,130,
135,13,0,133,130,
135,17,0,133,130,
135,15,0,133,130,
136,12,0,133,130,
136,12,0,133,130,
136,16,0,133,130,
136,15,0,133,130,
136,15,0,133,130,
136,13,0,133,130,
136,12,0,133,130,
136,12,0,133,130,
136,13,0,133,130,
136,15,0,133,130,
136,11,0,133,130,
136,14,0,133,131,
136,12,0,134,131,
136,13,0,134,131,
136,11,0,134,131,
136,13,0,134,131,
137,12,0,134,131,
137,12,0,134,131,
137,12,0,134,131,
137,13,0,134,131,
137,13,0,134,131,
137,11,0,134,131,
137,14,0,134,131,
137,14,0,134,131,
137,12,0,134,131,
137,13,0,134,131,
137,13,0,134,131,
137,13,0,134,131,
137,13,0,134,131,
137,14,0,134,131,
137,14,0,134,131,
137,16,0,134,131,
137,16,0,134,131,
137,12,0,134,132,
137,15,0,135,132,
137,17,0,135,132,
137,17,0,135,132,
137,17,0,135,132,
137,17,0,135,132,
137,14,0,135,132,
137,16,0,135,132,
137,16,0,135,132,
137,14,0,135,132,
137,17,0,135,132,
137,17,0,135,132,
137,15,0,135,132,
